COUNTY,Main ID,area,lon,lat,pwcr_per_day,PD_E,pv_kw,Annual_elec_demand,total_supplied,utilisation_1,utilisation_2,cost,tier3_hh
Mandera,96,7500,40.85055845,4.194029712,58785.92992414534,4.735241075525165,12.298705601175095,3004.932780352336,1376.7824883875,15.42154624882032,22.487299918273195,5251.382352757408,4.0
Mandera,97,1,40.83841446,4.249965283,54921.30023964601,0.3823056958579788,1.0567961292425516,250.80768073941556,518.2768817083072,15.307252878362936,46.9386417813252,423.9770167064985,1.0
Wajir,98,10000,40.85911068,1.288980035,0.0,,,0.0,0.0,,,,0.0
Wajir,99,10000,40.85911068,1.386042235,0.0,,,0.0,0.0,,,,0.0
Wajir,100,10000,40.85911068,1.483104435,0.0,,,0.0,0.0,,,,0.0
Wajir,101,10000,40.85911068,1.580166635,0.0,,,0.0,0.0,,,,0.0
Wajir,102,10000,40.85911068,0.900731235,0.0,,,0.0,0.0,,,,0.0
Wajir,103,10000,40.85911068,0.997793435,0.0,,,0.0,0.0,,,,0.0
Wajir,104,10000,40.85911068,1.094855635,0.0,,,0.0,0.0,,,,0.0
Wajir,105,10000,40.85911068,1.191917835,0.0,,,0.0,0.0,,,,0.0
Wajir,106,10000,40.85911068,2.065477635,2756.870108273641,0.3144173532803155,0.81363901110063,75.46016478727572,1162.4803578926924,6.095621187350343,100.0,348.68884478786987,3.0
Wajir,107,10000,40.85911068,2.162539835,4654.56184412658,0.4849942495090802,1.2499594683095039,116.39861988217925,1610.8194064575955,6.091411918722416,90.38935755877564,537.8586227055699,4.0
Mandera,108,10000,40.85911068,2.259602035,6822.1359450741,0.6717882942485963,1.7279354259655073,161.22919061966311,2254.4255822992063,6.087465926250117,91.20690901696848,745.0132183216933,6.0
Mandera,109,10000,40.85911068,2.356664235,14537.840250160545,1.3071084477986106,3.3691407561638913,313.7060274716665,4845.12291774932,6.080954239862442,99.99999999999999,1449.5832686086592,13.0
Wajir,110,10000,40.85911068,1.677228835,0.0,,,0.0,0.0,,,,0.0
Wajir,111,10000,40.85911068,1.774291035,0.0,,,0.0,0.0,,,,0.0
Wajir,112,10000,40.85911068,1.871353235,0.0,,,0.0,0.0,,,,0.0
Wajir,113,10000,40.85911068,1.968415435,1977.1363028474573,0.24077722000357607,0.6227313355734906,57.786532800858254,509.07341301749994,6.110011426274233,59.93646924592646,267.0219369839659,1.0
Mandera,114,10000,40.85911068,2.841975235,30109.196361380615,2.536075836829056,6.415263122850867,754.2769743707343,3166.572485987499,7.4534409775446875,38.744149732263004,2812.508103043423,9.0
Mandera,115,10000,40.85911068,2.939037435,37012.31607551434,3.0705614918340354,7.922470867608766,938.7866626816677,2493.89820795,7.581896312645303,27.723296247915254,3405.252694443945,7.0
Mandera,116,10000,40.85911068,3.036099635,35943.8930288731,2.9881128067608875,7.770846697396413,1079.7242809056374,2285.858871425,8.914768130328929,27.788013992982798,3313.8171026978243,6.0
Mandera,117,10000,40.85911068,3.133161835,45289.60544226658,3.7065197113483497,9.659436411797731,1419.5979365011992,13628.165368315253,9.433946479253947,100.0,4110.53035988532,37.0
Mandera,118,10000,40.85911068,2.453726435,14051.911295876707,1.267903654674199,3.2813962771126626,304.29687712180777,3913.494509162969,6.051646479196712,83.88052691904291,1406.1051530336867,11.0
Mandera,119,10000,40.85911068,2.550788635,14063.865945978503,1.2688690949940808,3.2374648953035083,304.5285827985794,2730.3256859249996,6.056479713853246,60.35733376522655,1407.1758263484357,7.0
Mandera,120,10000,40.85911068,2.647850835,23357.03513473074,2.008257053393968,4.995882963792396,488.5405120402727,5663.816086075275,6.200679976693316,78.08726897200964,2227.1570722139104,16.0
Mandera,121,10000,40.85911068,2.744913035,27472.146971218892,2.330627456591741,5.838237301358181,591.874064852956,2531.7752534875,6.429669118522569,33.9329474830382,2584.665849360241,7.0
Mandera,122,10000,40.85911068,3.618472835,56021.49679811888,2.3017596638999622,5.556128148024309,1569.025845308977,4667.785937080565,17.469545073507003,69.44070734920118,2552.6514672650583,13.0
Mandera,123,10000,40.85911068,3.715535035,56786.59395643327,4.583369666786777,11.035821789014774,3301.5954535293536,1300.2496735305629,18.343120980746257,25.56709417868938,5082.956960466536,4.0
Mandera,124,10000,40.85911068,3.812597235,56499.32571454772,4.561535084364393,11.008962629707034,3309.2439018438145,1426.9978844932102,18.398459423000944,26.332163753445805,5058.7424085601115,4.0
Mandera,125,10000,40.85911068,3.909659435,55887.945902666215,4.515054031040197,10.91982099346067,3326.8246649980993,1982.3323712189272,18.633186225590464,29.736016086917015,5007.194920423579,5.0
Mandera,126,10000,40.85911068,3.230224035,45503.791307958854,3.7229176880268398,9.645793056135194,1875.6343857376226,4839.38816415,12.494002985111406,44.73020564207259,4128.715716021766,13.0
Mandera,127,10000,40.85911068,3.327286235,51278.46539104257,4.164081013481611,10.61475618299522,2494.605939087304,2397.919007144625,15.075641011401808,29.566974315673345,4617.965843951107,7.0
Mandera,128,10000,40.85911068,3.424348435,51701.31883499479,4.196318529128691,10.302153772886088,2616.671945774254,1274.5339029997222,16.03076046552556,23.839055936868775,4653.717248803719,3.0
Mandera,129,10000,40.85911068,3.521410635,55702.86898105965,4.500980165640906,10.856533502178152,2903.865501936086,12772.906257982546,16.646970949716497,89.87012790320529,4991.587003695764,35.0
Wajir,130,10000,40.77505235,0.463951335,0.0,,,0.0,0.0,,,,0.0
Wajir,131,10000,40.77505235,0.561013535,0.0,,,0.0,0.0,,,,0.0
Wajir,132,10000,40.77505235,0.658075735,0.0,,,0.0,0.0,,,,0.0
Wajir,133,10000,40.77505235,0.755137935,0.0,,,0.0,0.0,,,,0.0
Garissa,134,10000,40.77505235,0.075702535,0.0,,,0.0,0.0,,,,0.0
Garissa,135,10000,40.77505235,0.172764735,0.0,,,0.0,0.0,,,,0.0
Garissa,136,10000,40.77505235,0.269826935,0.0,,,0.0,0.0,,,,0.0
Wajir,137,10000,40.77505235,0.366889135,0.0,,,0.0,0.0,,,,0.0
Wajir,138,10000,40.77505235,1.240448935,0.0,,,0.0,0.0,,,,0.0
Wajir,139,10000,40.77505235,1.337511135,0.0,,,0.0,0.0,,,,0.0
Wajir,140,10000,40.77505235,1.434573335,0.0,,,0.0,0.0,,,,0.0
Wajir,141,10000,40.77505235,1.531635535,0.0,,,0.0,0.0,,,,0.0
Wajir,142,10000,40.77505235,0.852200135,0.0,,,0.0,0.0,,,,0.0
Wajir,143,10000,40.77505235,0.949262335,0.0,,,0.0,0.0,,,,0.0
Wajir,144,10000,40.77505235,1.046324535,0.0,,,0.0,0.0,,,,0.0
Wajir,145,10000,40.77505235,1.143386735,0.0,,,0.0,0.0,,,,0.0
Wajir,146,10000,40.77505235,2.016946535,0.0,,,0.0,0.0,,,,0.0
Wajir,147,10000,40.77505235,2.114008735,2904.7049201379705,0.3280759220212042,0.8424974601152893,78.73822128508901,718.7712561047119,6.127368825029894,62.06178688912741,363.8361975215155,2.0
Wajir,148,10000,40.77505235,2.211070935,4250.975267649961,0.44943124901872367,1.1506654770778992,107.86349976449368,1614.694227846135,6.1235930003927805,97.79251059533293,498.41925516176457,4.0
Mandera,149,10000,40.77505235,2.308133135,16000.941654358518,1.4247093591197613,3.652925299411275,341.93024618874273,1534.1802046875,6.111515978067258,33.53280128023554,1580.0026792638153,4.0
Wajir,150,10000,40.77505235,1.628697735,0.0,,,0.0,0.0,,,,0.0
Wajir,151,10000,40.77505235,1.725759935,0.0,,,0.0,0.0,,,,0.0
Wajir,152,10000,40.77505235,1.822822135,0.0,,,0.0,0.0,,,,0.0
Wajir,153,10000,40.77505235,1.919884335,0.0,,,0.0,0.0,,,,0.0
Mandera,154,10000,40.77505235,2.793444135,26570.106249659017,2.260159931677,5.754098051463591,691.0218243565092,2559.2869989125,7.656909215015113,36.01524395225706,2506.5173642297927,7.0
Mandera,155,10000,40.77505235,2.890506335,36083.67076851236,2.9989045131114302,7.7431592241522536,898.285890099855,2655.7910297375,7.439470018785367,29.434335973648523,3325.785105040576,7.0
Mandera,156,10000,40.77505235,2.987568535,35595.055976556825,2.961173388274018,7.763775081863837,971.9178760882072,2439.621979775,8.075487699176868,28.345860096902516,3283.941287595886,7.0
Mandera,157,10000,40.77505235,3.084630735,40541.154181750135,3.3422574525687847,8.757845671683114,1315.8254936392693,1886.5661195000005,9.694992289501135,23.59519719554836,3706.563514898782,5.0
Mandera,158,10000,40.77505235,2.405195335,14774.052016221762,1.3261384842776707,3.407525234526516,328.8485349508151,2724.1041861000003,6.302915641809504,58.51479150452688,1470.6875790639367,7.0
Mandera,159,10000,40.77505235,2.502257535,14501.435970078179,1.304174015092447,3.3678945998273075,313.0017636221873,3925.4544838130814,6.049742018085848,81.92147723128674,1446.3289827375238,11.0
Mandera,160,10000,40.77505235,2.599319735,23172.255645055695,1.993724039763151,5.104640845366659,478.49376954315625,3205.1037100750004,6.025608399138902,46.38705313430871,2211.0399600973346,9.0
Mandera,161,10000,40.77505235,2.696381935,25642.496937107873,2.187584921886118,5.561190203003825,568.2291760182525,2792.4173543250004,6.517571140514989,38.546512153985994,2426.031678371705,8.0
Lamu,162,3400,40.75753798,-2.425472635,0.0,,,0.0,0.0,,,,0.0
Lamu,163,5700,40.76582282,-2.364058674,0.0,,,0.0,0.0,,,,0.0
Lamu,164,10000,40.77505235,-1.865541465,0.0,,,0.0,0.0,,,,0.0
Garissa,165,10000,40.77505235,-1.768479265,0.0,,,0.0,0.0,,,,0.0
Garissa,166,10000,40.77505235,-1.671417065,0.0,,,0.0,0.0,,,,0.0
Garissa,167,10000,40.77505235,-1.574354865,0.0,,,0.0,0.0,,,,0.0
Lamu,168,4100,40.77140951,-2.230176864,0.0,,,0.0,0.0,,,,0.0
Lamu,169,10000,40.77505235,-2.156728065,0.0,,,0.0,0.0,,,,0.0
Lamu,170,10000,40.77505235,-2.059665865,0.0,,,0.0,0.0,,,,0.0
Lamu,171,9000,40.7716657,-1.963013729,0.0,,,0.0,0.0,,,,0.0
Garissa,172,10000,40.77505235,-1.089043865,0.0,,,0.0,0.0,,,,0.0
Garissa,173,10000,40.77505235,-0.991981665,0.0,,,0.0,0.0,,,,0.0
Garissa,174,10000,40.77505235,-0.894919465,0.0,,,0.0,0.0,,,,0.0
Garissa,175,10000,40.77505235,-0.797857265,0.0,,,0.0,0.0,,,,0.0
Garissa,176,10000,40.77505235,-1.477292665,0.0,,,0.0,0.0,,,,0.0
Garissa,177,10000,40.77505235,-1.380230465,0.0,,,0.0,0.0,,,,0.0
Garissa,178,10000,40.77505235,-1.283168265,0.0,,,0.0,0.0,,,,0.0
Garissa,179,10000,40.77505235,-1.186106065,0.0,,,0.0,0.0,,,,0.0
Garissa,180,10000,40.77505235,-0.312546265,0.0,,,0.0,0.0,,,,0.0
Garissa,181,10000,40.77505235,-0.215484065,0.0,,,0.0,0.0,,,,0.0
Garissa,182,10000,40.77505235,-0.118421865,0.0,,,0.0,0.0,,,,0.0
Garissa,183,10000,40.77505235,-0.021359665,0.0,,,0.0,0.0,,,,0.0
Garissa,184,10000,40.77505235,-0.700795065,0.0,,,0.0,0.0,,,,0.0
Garissa,185,10000,40.77505235,-0.603732865,0.0,,,0.0,0.0,,,,0.0
Garissa,186,10000,40.77505235,-0.506670665,0.0,,,0.0,0.0,,,,0.0
Garissa,187,10000,40.77505235,-0.409608465,0.0,,,0.0,0.0,,,,0.0
Tana River,188,4100,40.67494368,-2.476584111,0.0,,,0.0,0.0,,,,0.0
Lamu,189,10000,40.69099402,-2.399383565,0.0,,,0.0,0.0,,,,0.0
Lamu,190,8400,40.68509662,-2.304334445,0.0,,,0.0,0.0,,,,0.0
Lamu,191,10000,40.69099402,-1.817010365,0.0,,,0.0,0.0,,,,0.0
Garissa,192,10000,40.69099402,-1.719948165,0.0,,,0.0,0.0,,,,0.0
Garissa,193,10000,40.69099402,-1.622885965,0.0,,,0.0,0.0,,,,0.0
Garissa,194,10000,40.69099402,-1.525823765,0.0,,,0.0,0.0,,,,0.0
Lamu,195,9900,40.69057205,-2.204960729,0.0,,,0.0,0.0,,,,0.0
Lamu,196,10000,40.69099402,-2.108196965,0.0,,,0.0,0.0,,,,0.0
Lamu,197,10000,40.69099402,-2.011134765,0.0,,,0.0,0.0,,,,0.0
Lamu,198,10000,40.69099402,-1.914072565,0.0,,,0.0,0.0,,,,0.0
Garissa,199,10000,40.69099402,-1.040512765,0.0,,,0.0,0.0,,,,0.0
Garissa,200,10000,40.69099402,-0.943450565,0.0,,,0.0,0.0,,,,0.0
Garissa,201,10000,40.69099402,-0.846388365,0.0,,,0.0,0.0,,,,0.0
Garissa,202,10000,40.69099402,-0.749326165,0.0,,,0.0,0.0,,,,0.0
Garissa,203,10000,40.69099402,-1.428761565,0.0,,,0.0,0.0,,,,0.0
Garissa,204,10000,40.69099402,-1.331699365,0.0,,,0.0,0.0,,,,0.0
Garissa,205,10000,40.69099402,-1.234637165,0.0,,,0.0,0.0,,,,0.0
Garissa,206,10000,40.69099402,-1.137574965,0.0,,,0.0,0.0,,,,0.0
Mandera,207,10000,40.77505235,3.569941735,55188.494173466665,4.461857689787558,11.136393097232691,2809.0432026060703,1349.739182357876,15.889091624924918,23.523765779576234,4948.200177974401,4.0
Mandera,208,10000,40.77505235,3.667003935,55694.18883953223,4.5003200629318965,11.170702227282591,3095.399351530777,1295.2942344325652,17.288677161694924,24.523260265627822,4990.854949791473,4.0
Mandera,209,10000,40.77505235,3.764066135,55154.152022556686,4.4592452778916405,11.01105960632881,3244.6546756416515,1380.6088488056848,18.3027100220004,26.090559867223504,4945.30301318183,4.0
Mandera,210,10000,40.77505235,3.861128335,54752.45604692541,4.4286844052054155,10.87476407958508,3231.21734377978,1891.476709838796,18.415448617389483,29.195408135766968,4911.411005372805,5.0
Mandera,211,10000,40.77505235,3.181692935,45241.1692082364,3.7028110846540083,9.68111500513169,1903.6944471871443,2129.8732479625,12.700440801713272,26.909826735926327,4106.417492881295,6.0
Mandera,212,10000,40.77505235,3.278755135,52103.368837615475,4.226962112527239,11.031316425045485,2424.983154073316,2914.8036082266176,14.209584604959193,31.289352111123165,4687.700982792709,8.0
Mandera,213,10000,40.77505235,3.375817335,50598.96874586065,4.112259376077163,10.517407713333853,2572.0446191047668,1501.4302961782646,15.696889079465524,24.85994350107286,4560.495648069574,4.0
Mandera,214,10000,40.77505235,3.472879535,51232.81225952463,4.160599993426669,10.3025599394391,2707.882217700464,1269.0986855251404,16.589174072506182,24.363994879610495,4614.105392710177,3.0
Mandera,215,10000,40.77505235,3.958190535,55442.06351631007,4.481145165672751,11.002797293601093,3271.151620678721,1648.2953676206894,18.408174880026298,27.683840730942528,4969.589988731081,5.0
Mandera,216,10000,40.77505235,4.055252735,59795.76700841908,4.8118888841015055,11.85548726975223,3316.8888747542933,1882.655503529154,17.320856004924625,27.15211840617795,5336.384772468569,5.0
Mandera,217,10000,40.77505235,4.152314935,63803.818117064286,5.115727886218672,12.771176408081866,3183.021789482765,11984.194131608061,15.527943638210683,73.99122266440436,5673.342225816507,33.0
Mandera,218,7300,40.77441665,4.238320268,54323.69678624636,0.3783456155203968,0.9763227893567207,254.8928779257572,913.062602590765,16.46696707672806,75.4539891473609,419.58528761212006,3.0
Mandera,219,10000,40.69099402,2.841975235,31436.524830766626,2.6391965908791057,6.795126873026033,803.779441936604,2543.4954290375,7.56602450531687,31.508100827762803,2926.869019284928,7.0
Mandera,220,10000,40.69099402,2.939037435,35373.368017834604,2.944047956550674,7.714383865233754,932.9044843409342,2300.188300575,7.817884581433728,27.093820061756404,3264.9491838146973,6.0
Mandera,221,10000,40.69099402,3.036099635,35368.76288523711,2.943692165467973,7.779453469101273,1129.0889516365687,1681.7135195000003,9.416562463533086,23.441994542366412,3264.554611503982,5.0
Mandera,222,10000,40.69099402,3.133161835,45086.40618131051,3.690960395229307,9.6862499399452,1440.9839243487545,1906.2178673249998,9.618966242906094,22.343497729758326,4093.2750783093015,5.0
Mandera,223,10000,40.69099402,2.453726435,15161.685813432086,1.3573300003612176,3.500773973868422,336.1540669637316,4611.110806828126,6.261444203378967,92.15126637134094,1505.2789704005904,13.0
Mandera,224,10000,40.69099402,2.550788635,20770.50203204742,1.8043052008723424,4.6493942363170015,467.83926612756187,2849.6179141375005,6.522843430752973,46.253607471237885,2000.9744677674278,8.0
Mandera,225,10000,40.69099402,2.647850835,25518.530431084324,2.177877162525112,5.618494352260759,555.2977542668491,2832.956433375,6.373807155141726,38.89098887702779,2415.2657732403495,8.0
Mandera,226,10000,40.69099402,2.744913035,25301.015112435773,2.1608385164116286,5.622029585759894,692.3484688979734,2388.135010425,7.938095666767028,35.31916896946963,2396.3699147004963,7.0
Mandera,227,10000,40.69099402,3.618472835,54574.731440789794,4.4151609356568455,11.330566464591099,2740.543518609458,1542.2551685998756,15.395104160796254,24.058779377735952,4896.413477643442,4.0
Mandera,228,10000,40.69099402,3.715535035,54801.00941782806,4.432378700706106,11.070432886813785,3054.243780411978,1358.0493095172458,17.281184037536857,24.96514829747283,4915.507979083072,4.0
